,height,weight,sex
120,151.91551947659667,55.83242532687655,male
121,151.9198100377746,55.72654691172601,male
122,151.93221668528008,47.897978856024544,male
123,151.9599784842109,54.66781421933113,male
124,151.9618624168494,52.15150782523546,male
125,151.96307218965438,46.05454800933103,male
126,151.96737570081225,51.66025906088628,male
127,151.968557144523,55.022158006472296,male
128,151.99261477278432,60.99589295873908,male
129,152.0619130029068,57.62733619122425,male
130,152.08666415929412,48.445381982933235,male
131,152.09008099317705,56.55437865722549,male
132,152.09895881383233,55.89841458662116,male
133,152.09923083240474,52.221421052795584,male
134,152.10692322779835,53.00820431781649,male
135,152.11259950160002,50.45581900186832,male
136,152.1333650542197,52.72147250207984,male
137,152.1416278052403,48.96837568747836,male
138,152.15639936107846,61.051521511823466,male
139,152.16301481491777,49.75037889489364,male
140,152.17085558077997,55.30979265660092,male
141,152.17229328053511,51.86367401721847,male
142,152.1779817812866,43.19453016402703,male
143,152.18435723547543,52.369006104758235,male
144,152.20844517060158,52.52956740405931,male
145,152.21035197832575,52.90223923130794,male
146,152.24342294795358,62.64788466940892,male
147,152.26072406107028,49.850509541380816,male
148,152.2615937135275,53.48226901387598,male
149,152.28547096407965,51.43922838356435,male
150,152.30509539132555,43.97903175653372,male
151,152.3052565426483,59.44787184018832,male
152,152.35537888549146,63.365653460810464,male
153,152.36632881349686,47.598930975248734,male
154,152.40073183141322,42.77768201845221,male
155,152.40270591123317,48.75003467411417,male
156,152.40366012240435,58.46345103157506,male
157,152.41539647155352,59.650976966872875,male
158,152.42792480919053,60.09345215524441,male
159,152.4336856591667,49.86968283503631,male
160,152.45517474546855,62.2875070335987,male
161,152.46454985136012,59.33861258483367,male
162,152.47680192042768,48.3469454172977,male
163,152.48025987384437,50.02281010626712,male
164,152.49326625982363,47.97914456013355,male
165,152.50916746955258,51.99133933544236,male
166,152.5152228610885,50.64686666142087,male
167,152.5398590240401,56.42423164602366,male
168,152.54040418802538,47.13977037337,male
169,152.55058450088046,56.34686271617788,male
170,152.56905959810678,52.894239091551434,male
171,152.5705975161912,63.725774429288165,male
172,152.57984308576886,47.931186469767454,male
173,152.59561619017,50.341273596745715,male
174,152.6124682041403,53.19753145901597,male
175,152.6196283237681,52.27725373436905,male
176,152.62657527818212,52.55570237572992,male
177,152.65669889672392,62.39541757085633,male
178,152.66387228909826,58.07343800010431,male
179,152.67072267497318,52.704179713406084,male
180,152.6761041256093,59.967852383988266,male
181,152.67629016310346,54.54717442319547,male
182,152.6841725469181,50.516799528912486,male
183,152.70024995053808,50.917377942186796,male
184,152.72104413614758,60.72611382810694,male
185,152.72375434333574,46.910370062395025,male
186,152.72970744042203,56.47845062045102,male
187,152.7305142280121,51.50050852166955,male
188,152.75015056857134,57.08624030344893,male
189,152.755143922713,58.65994177512544,male
190,152.75622315072874,44.18323607124689,male
191,152.75640986351152,51.82525849437832,male
192,152.78211944393027,50.31208346497771,male
193,152.78426182660917,54.05627946773158,male
194,152.78795764237182,44.0783269899539,male
195,152.79165935859837,58.696490008032875,male
196,152.7989637963114,54.376656927904044,male
197,152.80058986139207,50.14417873404785,male
198,152.80378516043874,51.51663587507513,male
199,152.80771378574698,52.9266793754429,male
200,152.82770811928555,55.88027837175745,male
201,152.83253147258233,52.921950398692545,male
202,152.8379201932445,60.42438615493988,male
203,152.84515727423272,52.35603597476145,male
204,152.8509540894345,53.45615378580769,male
205,152.86326452464803,56.36924926834925,male
206,152.880917720703,60.29963763812436,male
207,152.88554666867145,45.33751405978338,male
208,152.88886880719824,56.346810671115044,male
209,152.89476096137582,56.800115533722135,male
210,152.9032948765966,52.80714831234175,male
211,152.9132143890435,48.532459583279746,male
212,152.91466789588839,55.429057585617876,male
213,152.9171336761067,58.96255789263002,male
214,152.92138613104768,52.34804877714822,male
215,152.92335999014696,60.50694721448949,male
216,152.9339525246959,58.9945456037528,male
217,152.934766873277,59.46938525992856,male
218,152.93783998937812,60.50017879338631,male
219,152.9479673236495,54.026901143707704,male
220,152.9509600825147,55.887363729339434,male
221,152.95441695540887,50.145014772040945,male
222,152.96529439934727,59.36282937876829,male
223,152.97052347484143,51.675116281849924,male
224,152.9711550394479,48.466407328774665,male
225,152.9932632448652,55.85698656291334,male
226,153.00762424087722,51.37979926708553,male
227,153.03085664170482,54.92580631827403,male
228,153.0406908812664,57.0517676786036,male
229,153.04469475008196,43.25730369015834,male
230,153.04536731738483,52.14236634828533,male
231,153.0491321691686,45.2067276488022,male
232,153.04926722865576,52.3870879054385,male
233,153.05176464861103,50.07150168298323,male
234,153.06607841461258,50.569169506883036,male
235,153.07470243376488,48.787453025119234,male
236,153.07864613868145,58.356569380960394,male
237,153.0808602552099,55.15692373169864,male
238,153.08343988537735,47.9170287853111,male
239,153.08733524319194,50.195195401984215,male
240,153.09116947686445,49.24564348909676,male
241,153.10945350026276,54.66185710581534,male
242,153.12910418948155,50.452401596793365,male
243,153.1311992845131,51.837109508504234,male
244,153.1314934843885,52.94193292145705,male
245,153.133373019663,54.29650630530357,male
246,153.13975113128214,57.942611784008335,male
247,153.14008569716202,68.85012481652822,male
248,153.14566096527417,57.18984235756884,male
249,153.15872740224685,58.7824100279159,male
250,153.17235216851597,57.25847402222789,male
251,153.17313794730438,52.85882464511799,male
252,153.17544108822634,57.395665893484214,male
253,153.17822912721329,62.26610427080666,male
254,153.1842810523952,54.5123819004513,male
255,153.18478888495804,47.87058882718154,male
256,153.18678412501862,52.468474161258776,male
257,153.18966076608206,48.228097150938346,male
258,153.23017279031166,51.70665414301184,male
259,153.25118101376486,50.764675970051336,male
260,153.25589320371162,49.5267193541818,male
261,153.25754233782482,62.964791772856074,male
262,153.26211304741142,55.80966926711023,male
263,153.26666010469611,56.440289058088815,male
264,153.27034184325646,55.600770179269986,male
265,153.27656660842118,55.51145660460791,male
266,153.28140615272125,57.3446122055161,male
267,153.28258636705567,43.769885460460344,male
268,153.28926686535092,52.91627844661513,male
269,153.30188558648152,51.55289483602762,male
270,153.30650418266373,51.617810212728685,male
271,153.30672969551205,60.72929085596955,male
272,153.3155641396733,47.708166135531805,male
273,153.32099624940068,62.02499234199646,male
274,153.32558054462453,56.48200802911146,male
275,153.33273185320286,56.3445597724433,male
276,153.33670343567314,51.7864815700454,male
277,153.34201415752648,55.745889866723054,male
278,153.343712140137,63.962184040377416,male
279,153.35704164986143,50.84753609584515,male
280,153.36255040761412,57.827281184347164,male
281,153.36940489128364,53.86290308745796,male
282,153.38206998880003,63.52828730541089,male
283,153.38238561472386,56.20443658605105,male
284,153.41637457939808,56.730652125341315,male
285,153.41661073260127,51.17940847082748,male
286,153.43383196122952,50.048081442629396,male
287,153.4362232978972,65.7130102382414,male
288,153.43697786349887,54.79925825258811,male
289,153.44821619881802,57.266306683643215,male
290,153.47940241107102,61.99944049141983,male
291,153.47982227052523,60.26013218261175,male
292,153.4861082143696,53.230676441528374,male
293,153.48852840294109,58.01487815698128,male
294,153.49152693304234,57.35121177430923,male
295,153.4936098389906,52.75814514550275,male
296,153.49639228552917,54.13763793136664,male
297,153.50946007485442,57.67535944076284,male
298,153.523961804418,52.80758389519667,male
299,153.55221802075144,54.627860989597075,male
300,153.55611737317466,51.40880913149056,male
301,153.5580185148797,61.367975236347014,male
302,153.56827855245785,47.455169260542974,male
303,153.56910408017998,61.61627717207532,male
304,153.58336556813856,51.13340860081616,male
305,153.58400764286887,59.70618665216102,male
306,153.59142787093668,55.839784784486014,male
307,153.59155148350658,51.3151736140504,male
308,153.59826928347343,51.98577287117379,male
309,153.61024217910267,53.86793796452851,male
310,153.61556891630153,54.18825856789199,male
311,153.61581155591907,57.5384238063462,male
312,153.61906565919662,45.771194719793094,male
313,153.619585762203,56.21498942123688,male
314,153.62131276995302,58.16482212575806,male
315,153.63376270372828,52.84423234116259,male
316,153.63875084131357,53.976973916326514,male
317,153.6395965942109,52.18773210127116,male
318,153.64198095768603,49.30728523006694,male
319,153.65535392112596,58.13925422591569,male
320,153.67117341898773,46.7796764880787,male
321,153.673460678651,48.49659525427876,male
322,153.70105808927374,51.36801997150635,male
323,153.70758850299978,61.108622345186774,male
324,153.7101335009362,52.72306955561667,male
325,153.71664224385984,57.64390368741172,male
326,153.73958695542106,60.34274477784645,male
327,153.74006576887248,49.65034151682488,male
328,153.74786777868997,57.085729175906785,male
329,153.7515790069947,58.40825102262898,male
330,153.76381698934438,48.19164112517137,male
331,153.76467711803903,57.40695387157674,male
332,153.76511219169154,52.934865413660674,male
333,153.7673324079968,59.084204766174985,male
334,153.77170055278364,49.393218108883325,male
335,153.78320688816413,56.58050088006988,male
336,153.78802637196256,57.08967874337189,male
337,153.7893696417725,61.57043201840521,male
338,153.79046304267362,54.312442514005504,male
339,153.7927682180738,48.24114802946113,male
340,153.79337514685898,51.820958897257974,male
341,153.80079507210485,55.99731250005634,male
342,153.80168513719752,61.336776605138425,male
343,153.81017803939721,55.02862547424973,male
344,153.8245677083435,47.81665219920253,male
345,153.8325130163469,47.55702051028195,male
346,153.83693756720623,50.61827507084153,male
347,153.84662468294374,70.12983841459375,male
348,153.86740152507014,47.589858646106066,male
349,153.8857663187885,51.96214487272464,male
350,153.88587577962485,57.05288517382394,male
351,153.89392065801562,55.16793271123978,male
352,153.89584477230244,53.60441975921348,male
353,153.92103660300594,50.59582144070732,male
354,153.92330287237147,54.013736678047415,male
355,153.92949060736237,53.302297610078,male
356,153.9438965892724,60.02355222965894,male
357,153.94390801883802,55.68771735898654,male
358,153.9441229258897,56.620181063400594,male
359,153.9533491991038,50.089537631515284,male
360,153.9560171292141,53.00977580039377,male
361,153.96020783709628,47.06220213118823,male
362,153.96312718009887,60.80651636422036,male
363,153.9714996314088,55.660275019632216,male
364,153.98694118170351,56.54756473926985,male
365,153.99318731324405,58.75658153830173,male
366,154.00116339998863,58.67311378499313,male
367,154.00284490012166,58.89140895364047,male
368,154.01281012044268,55.97919916262042,male
369,154.01376746965957,49.81013693473744,male
370,154.0238540643254,48.89434453839948,male
371,154.02913103347697,49.517334576495074,male
372,154.03083006608605,60.32789307310257,male
373,154.03164881261122,61.479602786701975,male
374,154.0371571373451,55.940248892267896,male
375,154.0429993376495,50.970735524340384,male
376,154.04887161995964,55.930869659128504,male
377,154.05088487074806,52.91427913268792,male
378,154.0595453974147,60.74316468431385,male
379,154.0701409504783,49.86337793894255,male
380,154.0798508574612,50.79338297267536,male
381,154.09174603221652,47.64528957604901,male
382,154.0967853957022,54.710407262310234,male
383,154.10478666644912,58.73038097362425,male
384,154.10579637998185,61.44838217580229,male
385,154.10767987891268,57.654240057886746,male
386,154.1101903390724,51.25130566057592,male
387,154.11133808055018,53.62124567343983,male
388,154.11296959648269,49.93132535291836,male
389,154.11711608894538,58.22948130170948,male
390,154.1381530249513,58.3679106392054,male
391,154.15314496518138,50.61967701947847,male
392,154.1723554475867,55.04508666292487,male
393,154.19264283702105,60.35235681996953,male
394,154.19386757188266,54.396412626122576,male
395,154.1961193003081,62.19581916854774,male
396,154.20025522591376,49.8248652938356,male
397,154.2127319475389,59.693736249696,male
398,154.22111242715442,59.55775178219415,male
399,154.2276159973734,56.190986525547174,male
400,154.23468200957285,50.90906852765952,male
401,154.2481572846074,52.69067115521093,male
402,154.25080102558638,55.50115394210565,male
403,154.2541889013719,50.6840563978615,male
404,154.27111084169852,50.52302617460161,male
405,154.29031935751684,48.99653389452229,male
406,154.29338639602094,57.26393596417367,male
407,154.29501629537498,67.20724642749533,male
408,154.29504589193172,59.89338768444411,male
409,154.2965258998442,53.179225966701814,male
410,154.30219818182832,49.04450236421518,male
411,154.3036434495447,56.496776629802696,male
412,154.31111915532364,58.69208376808203,male
413,154.3118672865093,54.11432314741748,male
414,154.31644473315433,64.05489113820315,male
415,154.32887457723757,41.51746367440739,male
416,154.3308209447427,49.864171011275005,male
417,154.33763300865337,55.68886854599806,male
418,154.340379004533,56.65664697678496,male
419,154.34358589794385,49.98594239902646,male
420,154.3485454943438,56.26526808265888,male
421,154.3538115821923,57.62199947047416,male
422,154.35422456269632,55.51659601517359,male
423,154.36369775970746,47.79247012075574,male
424,154.36881365025639,49.54889312310398,male
425,154.37219376920513,54.206139354160044,male
426,154.37369893959197,47.1261217740645,male
427,154.37627650704505,42.68401013664598,male
428,154.38200055139228,57.096769095397896,male
429,154.3824088056194,53.956885631371286,male
430,154.38417132058566,49.506245009137686,male
431,154.38852273913994,53.1145949589809,male
432,154.39107690981956,55.20822099190266,male
433,154.3958692138783,53.68031479362382,male
434,154.39900723270506,62.02613551917091,male
435,154.43183491973275,52.442785720517165,male
436,154.43421578817802,57.544882948223865,male
437,154.45835451066586,52.44763559832013,male
438,154.46769092256355,53.25023148320086,male
439,154.4702634288496,56.18732114798706,male
440,154.4714567216147,50.79654008053294,male
441,154.47469907211752,57.958676315780835,male
442,154.48060795990648,54.511646429746676,male
443,154.48095664426648,59.21364569612951,male
444,154.48109482029867,48.200598947092665,male
445,154.4877229835374,51.721455189220165,male
446,154.4886628460899,57.99239579940842,male
447,154.4924347336351,47.61849922495222,male
448,154.49912419746116,50.81027503694078,male
449,154.50225333211267,64.54995891551685,male
450,154.5055771497081,61.57754162713069,male
451,154.50655423486043,50.629192043319016,male
452,154.51640968332615,48.92319331034244,male
453,154.5165502505101,46.729733822269,male
454,154.517267909625,49.00840658330105,male
455,154.5202158951131,57.86202709308952,male
456,154.53119122344293,56.936967224640696,male
457,154.5332999042502,49.506627152826326,male
458,154.53520145853975,60.32177009906635,male
459,154.54405560127574,47.245780584064306,male
460,154.5464503533368,60.75547301217471,male
461,154.5630523762623,56.749729900590566,male
462,154.56755296171022,52.55082583935622,male
463,154.5714995085715,59.43002930682392,male
464,154.57465494660622,55.14560911867973,male
465,154.5824382236602,49.337436987461835,male
466,154.587512531219,43.57861791058301,male
467,154.58753169138515,55.26224273826043,male
468,154.592185985594,58.368908161489415,male
469,154.59851979463804,54.43263615306797,male
470,154.60442872744986,61.36717539000527,male
471,154.6154340952755,59.147399714531964,male
472,154.6207045904995,57.65813640265637,male
473,154.6214404035213,53.222290049653736,male
474,154.62387227852406,48.21018108562647,male
475,154.6310657435603,55.13856816858067,male
476,154.6467779781958,54.52503251057038,male
477,154.64954801672718,58.88899222421753,male
478,154.65511413665087,51.684731085824886,male
479,154.6596449711805,57.5693336724718,male
480,154.66018685780907,48.84047919068401,male
481,154.66452859735108,53.20903164019946,male
482,154.66857059737183,58.328063140593045,male
483,154.66941283734297,49.85426547565885,male
484,154.67002624169794,58.43989010727155,male
485,154.6808384753628,52.714573155089894,male
486,154.6818266750251,48.17469780299508,male
487,154.68688624577024,61.44081878511211,male
488,154.69281627758858,55.57731561345633,male
489,154.69544130156416,48.02887739465664,male
490,154.6973728648685,57.09242580857234,male
491,154.7020625484389,54.751269474886904,male
492,154.70769436221732,56.23716583412488,male
493,154.70800592442887,60.248380884603236,male
494,154.71246565608772,57.44892572118723,male
495,154.71363224462104,62.34672772087562,male
496,154.71421328005027,52.674689889709825,male
497,154.7202000008312,51.446769336017354,male
498,154.7416774271323,48.5807868876105,male
499,154.74613453833447,59.14216488851469,male
500,154.74623379015665,61.11016132826716,male
501,154.75675146995758,55.358505752675754,male
502,154.75689053597895,54.34295664498478,male
503,154.75835650017004,53.06376611526394,male
504,154.75855752640106,55.675437760044076,male
505,154.7596756122291,52.06847144211735,male
506,154.7648273063457,49.67115991300473,male
507,154.7704571356597,52.46967345386384,male
508,154.7764187144579,61.30749189244935,male
509,154.7764979271218,58.59949537966349,male
510,154.778358357998,58.20989367893279,male
511,154.781306868296,55.75496568560917,male
512,154.78151363933137,60.16513740634825,male
513,154.78230613652164,52.0180510119002,male
514,154.7879143429636,54.80338130252566,male
515,154.79998827936632,50.351250143858756,male
516,154.81230544695637,51.09837980751113,male
517,154.8203227225904,50.9918126593657,male
518,154.82602059012575,51.6168517919145,male
519,154.82775502293683,56.71882893206361,male
520,154.83121264165612,50.623898452338565,male
521,154.84433704152138,45.99142770102278,male
522,154.8443870262164,60.2012013688267,male
523,154.84568500025978,62.58417652210479,male
524,154.84624831873035,51.889270779182844,male
525,154.84707663268196,57.05218673696861,male
526,154.85113534684274,57.99075273883339,male
527,154.85159569508468,55.76870856656353,male
528,154.8518753141255,45.59069427642223,male
529,154.85568452176992,62.61745304201288,male
530,154.85628045670418,53.24084874322394,male
531,154.861362564522,45.605994893424985,male
532,154.86147977401302,54.40557313271126,male
533,154.862388227667,57.46756040020996,male
534,154.86483991417126,55.51676092161741,male
535,154.8685128440777,57.020722204917845,male
536,154.87177710556014,58.27052012626002,male
537,154.87436975339364,52.84635591041593,male
538,154.88193195552805,52.40919234194059,male
539,154.88318250377588,61.696246983077884,male
540,154.88640253561988,52.514729914688154,male
541,154.8902451432477,64.38734454988634,male
542,154.89136925163805,54.33628333746299,male
543,154.89250326004753,53.900063266546226,male
544,154.90615367796477,51.74829777685087,male
545,154.9071999162535,55.17887043995113,male
546,154.90867427507095,61.96873826141847,male
547,154.91740527309457,55.511906592275864,male
548,154.91895433159948,51.39050724249795,male
549,154.92114513777202,57.47571060275829,male
550,154.92318273359163,53.20623489610751,male
551,154.92407111746482,54.13205904420987,male
552,154.92869592958533,54.1283621839868,male
553,154.94204445408937,51.326915087753456,male
554,154.94339339853497,54.488543706529335,male
555,154.9436279539405,49.88195430817718,male
556,154.94602866087624,53.26322860272524,male
557,154.94706125534347,59.771076998196584,male
558,154.95137882128046,50.05277666642046,male
559,154.95417459262003,56.80425210576199,male
560,154.95693314581155,62.03513592067819,male
561,154.9573197848718,55.1743195011362,male
562,154.960896153353,59.6093167392202,male
563,154.9663354009396,60.38346573588433,male
564,154.97068322900716,46.93921483251111,male
565,154.97124629079923,62.056909831786854,male
566,154.97405762853123,54.81008982397417,male
567,154.9806891267668,55.9556508176333,male
568,154.98190607289592,54.24254837140734,male
569,154.98262820139172,62.48147288707444,male
570,154.9837326946974,63.8054729460617,male
571,154.98796695661233,61.928864606931164,male
572,154.9895319255514,54.64134308263837,male
573,154.99071082408273,49.612168756761655,male
574,154.99110315539804,54.510361239276044,male
575,154.9933034375548,54.82829121057367,male
576,154.99934853004407,60.986967127076774,male
577,155.00544127812861,60.15094226434649,male
578,155.00771062857964,51.60722284991348,male
579,155.01271335014403,55.83940157095128,male
580,155.01329509345194,53.85003155820824,male
581,155.02283872231524,53.09080892358255,male
582,155.0288735831484,59.96595700815293,male
583,155.03442253552578,61.57701290755857,male
584,155.0364552420825,56.067751668123876,male
585,155.044946299331,54.77797295486489,male
586,155.04766808281215,51.57523543720948,male
587,155.05444855725642,57.951101476427205,male
588,155.05453636198214,55.464565786298834,male
589,155.06037561384096,60.487010483142434,male
590,155.06154520763033,54.65980031355675,male
591,155.06557740374285,62.22735760584854,male
592,155.07155331516228,50.5088676652101,male
593,155.07582209711055,61.082497316781456,male
594,155.08455588490415,56.973970022773855,male
595,155.09330455688442,50.894928751053,male
596,155.09683948682346,50.94676240927244,male
597,155.1076240610012,56.20020926139714,male
598,155.10773745034564,56.86944475867247,male
599,155.10918539874908,53.98682819072598,male
600,155.1212044555362,52.30145806496216,male
601,155.12222300125077,53.08193595951819,male
602,155.13051852732372,58.091250197220646,male
603,155.13771133656508,55.70763547712601,male
604,155.1426279941146,53.549830528545606,male
605,155.15147511027945,60.12251389147383,male
606,155.1561706976691,54.128641169342174,male
607,155.16054759837036,54.81754084477812,male
608,155.1627785669556,53.177328862485574,male
609,155.16370100488732,55.30830805801118,male
610,155.1842885129018,55.876326680381986,male
611,155.19204575202482,50.27089453934084,male
612,155.1960422552003,61.18282501814884,male
613,155.20154593922115,62.28960487809492,male
614,155.20339724422996,51.9036019806664,male
615,155.2070513413111,60.28983234872451,male
616,155.20920582919643,54.86142712931493,male
617,155.21030485294756,59.01967950315703,male
618,155.2103377189461,46.90155898529117,male
619,155.21956255346686,57.541003310078665,male
620,155.2218102231622,51.55188161352125,male
621,155.22402539373712,58.748036826237104,male
622,155.22533543883662,49.02343710438934,male
623,155.22688427830872,61.15630357804523,male
624,155.23900668603423,54.28791136014446,male
625,155.24471954381733,64.97596091418977,male
626,155.24810126105362,56.74070020914528,male
627,155.2526772888293,54.29715968338108,male
628,155.2535254208455,54.85722468402876,male
629,155.25545017171214,53.74303108988762,male
630,155.25761955090016,61.54043921494363,male
631,155.2641778102209,51.61209899302124,male
632,155.2642471408042,57.49240119778055,male
633,155.26441863414527,50.74020642784767,male
634,155.26456349562358,56.21150092801469,male
635,155.26522633592666,50.41261126069797,male
636,155.2761078539877,51.830302649337625,male
637,155.27914458432033,57.00397992135716,male
638,155.28120584414435,53.11243344715189,male
639,155.28199398453012,50.153804461900755,male
640,155.28254337931796,67.06867629763676,male
641,155.28571452373993,52.935350658585776,male
642,155.2860856048889,55.21022762999085,male
643,155.28659785508182,62.206493314948354,male
644,155.29282463227085,64.7312092207106,male
645,155.29467586740955,54.53245084159587,male
646,155.30732471243175,56.21380980801627,male
647,155.30821262297664,62.204968669374104,male
648,155.31115637480542,51.92353101259213,male
649,155.31185565971236,55.85528578615796,male
650,155.3129148263672,62.289458705418205,male
651,155.31509773482534,52.28033696425416,male
652,155.31524993592052,47.81120217169415,male
653,155.32322394874484,60.10917893018753,male
654,155.32397939225714,54.265250833732395,male
655,155.3467595534955,48.82580231022228,male
656,155.34844260791027,47.741037345433554,male
657,155.3498146051967,63.12376995491843,male
658,155.34989716122155,59.22372822308828,male
659,155.35778856797876,53.017207614417956,male
660,155.37011605741878,47.014908366991754,male
661,155.37282546071313,50.09376770729581,male
662,155.3746897001492,61.55800872967345,male
663,155.37519986652646,59.9845977744261,male
664,155.37963040385569,50.99980460523486,male
665,155.38141133699065,58.86080621035336,male
666,155.3826467469115,53.96707102186651,male
667,155.38371976001065,56.52085359179152,male
668,155.39021781276767,53.065708344253224,male
669,155.39102569093149,44.41972682152648,male
670,155.39120585626804,53.20844693357577,male
671,155.3930156636035,53.880782331408234,male
672,155.39502434792576,59.34577822811558,male
673,155.40195600118534,60.40144278970251,male
674,155.4021078106648,70.34860954619559,male
675,155.40349802388224,65.75924244218156,male
676,155.40682412663352,56.399840183509696,male
677,155.40698053070258,60.545361453541666,male
678,155.4090130434206,60.116981339700054,male
679,155.40927849812755,58.938760778467966,male
680,155.4111956802015,53.69112018587862,male
681,155.4198628404359,52.09321496165103,male
682,155.4221191201375,56.322662312250664,male
683,155.42220394878274,56.55879262888616,male
684,155.4244958745296,42.236282551075874,male
685,155.42517901804683,50.81189488334911,male
686,155.42551378602298,52.90734773650335,male
687,155.42636233020264,61.3211729156267,male
688,155.43338551244076,59.19335173978726,male
689,155.43436214792027,61.125488828544896,male
690,155.43762414821884,51.04553820307034,male
691,155.43805367473723,55.43321702910441,male
692,155.44075495668605,57.862553753647525,male
693,155.44314023046266,59.37079177910045,male
694,155.44317635487533,56.0539780844399,male
695,155.4435630864293,55.32922380676832,male
696,155.4478435564042,65.28714105436295,male
697,155.44806707496986,61.10980088995126,male
698,155.44907154037716,51.87504245444355,male
699,155.45073372527565,63.79697239238193,male
